ProductType,Colour,Usage,ProductTitle,ImageURL,Rating,Price
Casual Shoes,Black,Casual,ADIDAS Originals Women Midiru Lite Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/fb19fa7b73bf868b31bac62b438948c7_images.jpg,5.0,1114
Flats,Black,Casual,Rocia Women Black & White Sandals,http://assets.myntassets.com/v1/images/style/properties/86a59c36eee5c7164eed085f651d0c07_images.jpg,4.5,2001
Flats,Purple,Casual,Catwalk Women  Purple Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/3382c0ce0c2dac85be25d2e34dd3d916_images.jpg,4.8,1550
Heels,Brown,Casual,Cobblerz Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/a6d31574f00f989df4d6ef6468fd6069_images.jpg,4.9,530
Heels,Black,Casual,Portia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Women-Sandals_273504f67703dd398e5f80fd93ddd1d6_images.jpg,3.2,1784
Casual Shoes,White,Casual,Puma Women Trinity White Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/7a54ea84d85dd4efabd46d0eebb5709d_images.jpg,4.3,4075
Heels,Olive,Casual,Catwalk Women Olive Heels,http://assets.myntassets.com/v1/images/style/properties/e2be9a106daab8a67afba7436bc4a723_images.jpg,4.1,4050
Flats,White,Casual,Rocia Women White & Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/895b72d13b806bff61bbad18500d3aac_images.jpg,3.4,2197
Heels,Brown,Casual,Catwalk Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/29b9f7a6c0432d0850e89a9dcc9ce3dc_images.jpg,4.2,1153
Casual Shoes,Blue,Casual,Skechers Women Blue Teal Shoe,http://assets.myntassets.com/v1/images/style/properties/7b84e2772bdf7d820ce9df050d68d7d2_images.jpg,4.3,2960
Heels,Black,Casual,Inc.5 Women Black Casual Heels,http://assets.myntassets.com/v1/images/style/properties/193729ff44596eb6695ee4055b55ab16_images.jpg,4.4,2833
Heels,Black,Casual,Catwalk Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/364e497cc223877abe1b0736b74ed3c9_images.jpg,3.4,1902
Flats,Beige,Casual,Lotto Women Sofia Purple Black Floater,http://assets.myntassets.com/v1/images/style/properties/5b2c534b3469cf240e78abf2a4448073_images.jpg,3.8,3849
Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/89e64b8e2fbdd3404eec946e6d075bff_images.jpg,4.7,3818
Heels,Silver,Casual,Catwalk Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/5b87f7036a0d23953ed38619b14bd921_images.jpg,4.9,1284
Flats,Tan,Casual,Catwalk Women Mary Jane Tan Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/5c7ba4a80d33d36d5d5f1ab2c57775e6_images.jpg,3.5,1731
Heels,White,Casual,Catwalk Women Casual White Flats,http://assets.myntassets.com/v1/images/style/properties/e7834c9f9f79a1f97dd2b2e33cf7a9f1_images.jpg,4.8,3938
Flats,Brown,Casual,Senorita Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Senorita-Brown-Sandals_1117e5cdff5ee97aa821e45effbb3527_images.jpg,3.2,4200
Sports Sandals,Navy Blue,Casual,Puma Women Roque Navy Blue Sandals,http://assets.myntassets.com/v1/images/style/properties/a4a99deb5ed6405de23b63091696a012_images.jpg,4.1,4249
Sports Shoes,White,Sports,ADIDAS Women Adi Weld Low White Green Shoe,http://assets.myntassets.com/v1/images/style/properties/43c0e992a55c05f1acdd4f1b64488f55_images.jpg,4.9,2962
Heels,Blue,Casual,HM Women Blue Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_13d71c0e8dfbd0517c1c90195137f398_images.jpg,3.7,4131
Heels,Black,Casual,Cobblerz Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/776616ec2a6ac410771476ac82bd6c1e_images.jpg,4.8,3485
Flats,Black,Casual,Puma Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/781a9f91cc290364d3dbc99b7bfe1141_images.jpg,3.6,4245
Heels,Tan,Casual,Enroute Women Tan Flats,http://assets.myntassets.com/v1/images/style/properties/848c22f3e5d4d60231b23006dd66fcdb_images.jpg,4.2,1714
Heels,Beige,Casual,Catwalk Women Beige Heels,http://assets.myntassets.com/v1/images/style/properties/b35997cf33b0115f8ad527f3eceeb59a_images.jpg,3.4,1401
Flip Flops,Cream,Casual,iPanema Women Temas Cream Flip Flops,http://assets.myntassets.com/v1/images/style/properties/5569dff58ac91f8d1d31cbf49b51c764_images.jpg,3.2,1466
Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Boot,http://assets.myntassets.com/v1/images/style/properties/25f4bbfce59c7d56a07115e40a443c6a_images.jpg,4.7,4113
Flats,Black,Casual,HM Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_7d88c81d837dc019fc2aadda869e54ed_images.jpg,3.4,3337
Heels,Copper,Casual,Catwalk Women Casual Copper Flats,http://assets.myntassets.com/v1/images/style/properties/cd6b42461af828be8f02150fc6b54422_images.jpg,4.3,3579
Heels,Black,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/bfefe3e2a5d1968eb57668b0918d4648_images.jpg,4.9,1840
Flats,Beige,Casual,Clarks Women Prize Club Beige Wedges,http://assets.myntassets.com/v1/images/style/properties/a8318eabdff4fb62e91258ddb5185eb1_images.jpg,3.1,1183
Heels,Navy Blue,Casual,Catwalk Women Navy Blue Heels,http://assets.myntassets.com/v1/images/style/properties/47e5d9d687984236fa97821f0f239d9e_images.jpg,4.6,1626
Flats,Brown,Casual,Rocia Women Brown & Gold Sandals,http://assets.myntassets.com/v1/images/style/properties/30a9c499052d873d15a5b6caceabea26_images.jpg,3.5,2753
Heels,Black,Casual,Portia Women Black Wedges,http://assets.myntassets.com/v1/images/style/properties/c8217334b4034927b72f2caa37812506_images.jpg,4.0,4454
Heels,Red,Casual,Cobblerz Women Red Sandals,http://assets.myntassets.com/v1/images/style/properties/6dcde8906dc25b2b42b9de3308e12c27_images.jpg,4.1,1920
Heels,Copper,Casual,Catwalk Women Casual Copper Flats,http://assets.myntassets.com/v1/images/style/properties/7a2276f78da0f8e1f4a24fef93843d8f_images.jpg,4.9,2878
Sports Shoes,Black,Sports,Puma Women Axis Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/3de8d9a89c75004fa3c810701b7f5bf0_images.jpg,4.3,2762
Sports Shoes,Black,Sports,Nike Women Downshifter Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/079ca44f9c5a7d79a083f6ed6ca6be24_images.jpg,3.9,2893
Flip Flops,Purple,Casual,ADIDAS Women Caroni Purple Flip Flops,http://assets.myntassets.com/v1/images/style/properties/bbdca29dda087d703407ed042e88c59d_images.jpg,3.7,547
Flip Flops,Green,Casual,iPanema Women Green Flip Flops,http://assets.myntassets.com/v1/images/style/properties/bf57669c61f25329c27abc0d4210687a_images.jpg,4.1,773
Heels,Purple,Casual,Carlton London Women Casual Purple Flats,http://assets.myntassets.com/v1/images/style/properties/58697c8cd4309fe63dc3a13e014b834e_images.jpg,3.5,2139
Sports Shoes,Black,Sports,Spinn Women Alliance Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8c95b3960edef23d4b5788e9ff42bb1a_images.jpg,4.3,4341
Heels,Brown,Casual,Cobblerz Women Teal Blue & Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-Multi-Coloured-Wedge-Heels_89ac77114804e60ff931920fe2212ac0_images.jpg,4.7,654
Flip Flops,Black,Casual,Tiptopp Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/9c74076bff7a3ecadb999bc26c9dda22_images.jpg,4.8,1082
Heels,Brown,Casual,Rocia Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/6ba3641c43f5eea3df8af04d20c864ce_images.jpg,4.6,1077
Heels,Red,Casual,Clarks Women Balti Zing Red Heels,http://assets.myntassets.com/v1/images/style/properties/39a28a105d650cba3ef6cb600f5f763a_images.jpg,4.9,1871
Heels,Taupe,Casual,Clarks Women Taupe Heels,http://assets.myntassets.com/v1/images/style/properties/34ae099b4acff67b3ac8087b8cfd89bf_images.jpg,4.1,681
Casual Shoes,White,Casual,Nike Women Sweet Classic Leather White Shoes,http://assets.myntassets.com/v1/images/style/properties/4550c75f32180c3d9b88817e562054c7_images.jpg,3.9,2971
Heels,Pink,Casual,Catwalk Women Lifestyle Pink Flats,http://assets.myntassets.com/v1/images/style/properties/91bfccbb5073cff0235f5792b1c76033_images.jpg,3.3,1151
Casual Shoes,White,Casual,ADIDAS Women's Piona White Shoe,http://assets.myntassets.com/v1/images/style/properties/21fde2ba262b8efc27cf05dee8b7747d_images.jpg,3.5,3224
Heels,Purple,Casual,HM Women Purple Wedges,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Purple-Sandals_6faff68034a13f1fbbbc043a4492b790_images.jpg,4.6,2744
Heels,White,Casual,Catwalk White footwear Flats,http://assets.myntassets.com/v1/images/style/properties/005d94288a7faf01f8b2015ba235d29e_images.jpg,4.8,3630
Heels,Black,Casual,HM Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_fb7d934c7fa54ee7737e577f25a4e2b1_images.jpg,4.4,2063
Heels,Blue,Casual,Grendha Women Jola Cigana Blue Flats,http://assets.myntassets.com/v1/images/style/properties/36341ef7604ae61868454a8f3226d403_images.jpg,3.8,3180
Heels,Tan,Casual,Catwalk Women Tan Heels,http://assets.myntassets.com/v1/images/style/properties/3baab8bcc7ca0db6397dbca5ea48ee71_images.jpg,3.8,623
Heels,Red,Casual,HM Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_069b83de220a1e02ec654432c53c2672_images.jpg,3.7,3988
Sports Shoes,White,Sports,ADIDAS Women Desma Low White Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/3f23e8ecf7612e05fedc17d5b7d58f22_images.jpg,4.4,673
Flip Flops,Purple,Casual,Nike Women Aquahype Purple Flip Flops,http://assets.myntassets.com/v1/images/style/properties/35d7dc8805ced91f1ec37c81a7f887ec_images.jpg,3.7,2193
Flip Flops,Pink,Casual,Puma Women Stawberry Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/3089d7cf035690a8b0cde4e2f5ec7a83_images.jpg,4.4,1346
Casual Shoes,Cream,Casual,Carlton London Women Cream Shoes,http://assets.myntassets.com/v1/images/style/properties/8d1865d347e1a2ef412f86c64afda164_images.jpg,4.4,2582
Casual Shoes,White,Casual,Puma Women White Trinity Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/6c14028d9edc85321417b609e9069fe2_images.jpg,3.9,906
Heels,Pink,Casual,Cobblerz Women Pink & White Wedges,http://assets.myntassets.com/v1/images/style/properties/31414b116179349f43cf4a558a05de25_images.jpg,4.7,1204
Flip Flops,Purple,Casual,iPanema Women Purple Flip Flops,http://assets.myntassets.com/v1/images/style/properties/9f93de04fbb01798fe332fc7c928711e_images.jpg,3.5,2158
Casual Shoes,White,Casual,ADIDAS Women's Daily White Shoe,http://assets.myntassets.com/v1/images/style/properties/3892edcc11a89cd4583e1195d0e5817a_images.jpg,4.2,1156
Heels,Black,Casual,Senorita Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/617a40af476b5282a25ecbb3141d64cf_images.jpg,3.5,3272
Heels,Beige,Casual,Grendha Women Romance Beige Flats,http://assets.myntassets.com/v1/images/style/properties/4e361d1efd0359b10bdfb355f835ee4c_images.jpg,3.5,1640
Heels,Brown,Casual,Rocia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/80c830f3220380b188e32dee9402fa23_images.jpg,4.7,3813
Heels,Black,Casual,HM Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_8b0fd5ae22b09a10df992be649faaabe_images.jpg,4.9,1607
Casual Shoes,Black,Casual,Nike Women Flyclave Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/aed4f15d007abfad589f768992ac3dc0_images.jpg,3.7,947
Flats,Black,Casual,HM Women Black Shoes,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Casual-Shoes_1096aa5a1b1c9ff9eb8c9d494fc5c17d_images.jpg,3.6,2483
Flats,Silver,Casual,Carlton London Women Classy Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/c4503f850a8f116607e037aa13989d68_images.jpg,4.3,3021
Heels,Mushroom Brown,Casual,Catwalk Women Mushroom Brown Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Camel-Brown-Sandals_5302859e277637b650bc8292a696e7b5_images.jpg,3.8,1376
Sports Shoes,White,Sports,Reebok Women Instant White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/20fc6e0f15e98e760f67d8c6f3a61ff3_images.jpg,4.6,2775
Flats,Brown,Casual,Senorita Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/550a2443420eeb4b7eea1b4f37f756a1_images.jpg,3.3,1982
Heels,Blue,Casual,Catwalk Women Blue Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Blue-Sandals_b2007af74202bad2cc7a2fa2bb3539af_images.jpg,5.0,4310
Casual Shoes,Beige,Casual,Cobblerz Women Beige Loafers,http://assets.myntassets.com/v1/images/style/properties/801694f79c5ecae48e1c2c361f3fb283_images.jpg,4.2,3345
Sports Shoes,Black,Sports,Reebok Women Black Zignano Race Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/72ce7a433382bc1ece6a6c162ecf2613_images.jpg,3.4,1736
Heels,Brown,Casual,Carlton London Brown Flats,http://assets.myntassets.com/v1/images/style/properties/c94666d09caa89e37b917289f386cc04_images.jpg,4.1,658
Flats,Silver,Casual,Carlton London Women Funky Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/6836ab2d7c488db83e85ab7188d0f05c_images.jpg,3.9,2615
Casual Shoes,Blue,Casual,Carlton London Women Casual Denim Blue  Shoes,http://assets.myntassets.com/v1/images/style/properties/9aa65f0b945c3f454958b71a4e4831c7_images.jpg,5.0,3379
Heels,Multi,Casual,Catwalk Women Multi-Coloured Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-Coloured-Sandals_de7739183d4d0c3685a0f9740c2af287_images.jpg,3.4,2838
Heels,Maroon,Casual,HM Women Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Maroon-Sandals_60c4cba51258c80384cde2ec74896401_images.jpg,3.0,1098
Heels,White,Casual,Clarks Women Un Swish Patent White Sandals,http://assets.myntassets.com/v1/images/style/properties/8e1c531e81c1571e62f201c1926a40f8_images.jpg,3.2,2024
Heels,Blue,Casual,Catwalk Women Lifestyle Blue Flats,http://assets.myntassets.com/v1/images/style/properties/1b001ede126c677c394024b8f3e80f17_images.jpg,3.1,1740
Casual Shoes,Silver,Casual,ADIDAS Women Daily Vulc Silver Shoe,http://assets.myntassets.com/v1/images/style/properties/58c6f00c0d7315ed6d4afea18f7fd732_images.jpg,4.1,2225
Sports Shoes,Blue,Sports,Spinn Women Alliance Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4209e4c2002cc5f904e83b755675e846_images.jpg,3.5,3223
Heels,Black,Casual,Catwalk Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/946f63cde34a2dccd407bad526562890_images.jpg,4.1,3887
Casual Shoes,Pink,Casual,ADIDAS Women Color Can Pink Shoes,http://assets.myntassets.com/v1/images/style/properties/9074278345bf2a7fbe00dd21dc1ad04c_images.jpg,4.0,4139
Flats,Black,Casual,Carlton London Women Classy Black Sandals,http://assets.myntassets.com/v1/images/style/properties/b8973baf52ae8b9f6a455814a21e6174_images.jpg,3.5,3405
Heels,Nude,Formal,Carlton London Women Nude Heels,http://assets.myntassets.com/v1/images/style/properties/fa6f865da55e1e26d4c23b5014f98cfb_images.jpg,4.8,1346
Casual Shoes,Black,Casual,ADIDAS Women Court Sequence Black Shoe,http://assets.myntassets.com/v1/images/style/properties/5671cfa125142ecf52292c91b50da9ef_images.jpg,4.3,2031
Flats,Brown,Casual,Catwalk Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/752d2a2a0a3e204ebf44b9e3048ebe48_images.jpg,3.2,3991
Flats,Pink,Casual,Carlton London Women Casual Pink Sandals,http://assets.myntassets.com/v1/images/style/properties/8e2fb7a33d4771e6b6bcf596b63f7582_images.jpg,4.4,2109
Heels,Red,Casual,Senorita Women Red Wedges,http://assets.myntassets.com/v1/images/style/properties/ba6dfcf3e5531aa02884407430c54f3c_images.jpg,3.7,2248
Flats,Brown,Casual,Cobblerz Women Brown Ballerinas,http://assets.myntassets.com/v1/images/style/properties/323222f5975987cbb594ce73aee891db_images.jpg,4.7,2848
Flats,Purple,Casual,ADIDAS Women Ballerina Purple Shoes,http://assets.myntassets.com/v1/images/style/properties/d3e8a4371a3a752c5717c89e1437c6a6_images.jpg,4.4,964
Flats,Black,Casual,Senorita Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/be553d5017e4091fba3fc041f11a9c64_images.jpg,4.1,982
Heels,Black,Casual,HM Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_f9b19cce7a45a50cd2fadcfb52e3238f_images.jpg,3.7,1189
Heels,Green,Casual,Catwalk Women Green Heels,http://assets.myntassets.com/v1/images/style/properties/1b0fb09ecb009b53db8ca92b168d8c50_images.jpg,4.1,3542
Heels,Gold,Casual,Carlton London Women Classy Gold Heels,http://assets.myntassets.com/v1/images/style/properties/ec1d34a7a5234860eb48c0f50874106d_images.jpg,3.3,4116
Heels,Brown,Casual,Grendha Women Roamance Brown Flats,http://assets.myntassets.com/v1/images/style/properties/54c0e934342c49e914e0492c506112c9_images.jpg,4.1,4469
Heels,Black,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/3bf1775fccd25ef9687c5978bee3bfdf_images.jpg,3.6,2446
Casual Shoes,Black,Casual,Puma Women Corsica Mid L Shine Black Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/c41ab1d11c97df298b360ee1bf4c2c4b_images.jpg,3.1,2511
Heels,Black,Casual,Catwalk Women Black Casual Heels,http://assets.myntassets.com/v1/images/style/properties/a877395f07386afb46d5d55fd12d006b_images.jpg,3.0,2726
Flats,Brown,Casual,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/fb7fe358411ab958bfe46d30fea2ed63_images.jpg,3.3,534
Heels,Silver,Casual,Catwalk Women Wedding Collection Silver Heels,http://assets.myntassets.com/v1/images/style/properties/7a9831345651cc31b67657574d22d661_images.jpg,4.9,4171
Sports Shoes,White,Sports,ADIDAS Women's Duramo Luxury White Shoe,http://assets.myntassets.com/v1/images/style/properties/54a68221353b667c1aa1c17631a6e534_images.jpg,4.5,4130
Casual Shoes,Silver,Casual,ADIDAS Women's Agashae Silver Shoe,http://assets.myntassets.com/v1/images/style/properties/ba0e74e9254a632fc7e7cb75511e87cb_images.jpg,4.9,516
Casual Shoes,Black,Casual,Puma Women Sabadella Sequin Black Shoe,http://assets.myntassets.com/v1/images/style/properties/41c108c11e8260e4ea2172d6c0f42ffb_images.jpg,4.9,1365
Flats,Black,Casual,HM Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_e5900492d3ef2b5f570280c984a33370_images.jpg,5.0,3509
Heels,Black,Casual,Clarks Women Black Handcrafted Leather Heels,http://assets.myntassets.com/v1/images/style/properties/48b1bf87418f0a67e5f2fd83606262f3_images.jpg,4.3,2191
Casual Shoes,Grey,Casual,Carlton London Women Casual Grey Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/87ec61f123bc84e1c49d765a33678e19_images.jpg,4.4,1946
